colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	1	1	initial	initial	-10	#00BFC4
#F8766D	1	1	improved	improved	-10	#F8766D
#00BFC4	1	1	initial	initial	-9.8	#00BFC4
#F8766D	1	1	improved	improved	-9.8	#F8766D
#00BFC4	1	1	initial	initial	-9.6	#00BFC4
#F8766D	1	1	improved	improved	-9.6	#F8766D
#00BFC4	1	1	initial	initial	-9.4	#00BFC4
#F8766D	1	1	improved	improved	-9.4	#F8766D
#00BFC4	1	1	initial	initial	-9.2	#00BFC4
#F8766D	1	1	improved	improved	-9.2	#F8766D
#00BFC4	1	1	initial	initial	-9	#00BFC4
#F8766D	1	1	improved	improved	-9	#F8766D
#00BFC4	1	1	initial	initial	-8.8	#00BFC4
#F8766D	1	1	improved	improved	-8.8	#F8766D
#00BFC4	1	1	initial	initial	-8.6	#00BFC4
#F8766D	1	1	improved	improved	-8.6	#F8766D
#00BFC4	1	1	initial	initial	-8.4	#00BFC4
#F8766D	1	1	improved	improved	-8.4	#F8766D
#00BFC4	1	1	initial	initial	-8.2	#00BFC4
#F8766D	1	1	improved	improved	-8.2	#F8766D
#00BFC4	1	1	initial	initial	-8	#00BFC4
#F8766D	1	1	improved	improved	-8	#F8766D
#00BFC4	1	1	initial	initial	-7.8	#00BFC4
#F8766D	1	1	improved	improved	-7.8	#F8766D
#00BFC4	1	1	initial	initial	-7.6	#00BFC4
#F8766D	1	1	improved	improved	-7.6	#F8766D
#00BFC4	1	1	initial	initial	-7.4	#00BFC4
#F8766D	1	1	improved	improved	-7.4	#F8766D
#00BFC4	1	1	initial	initial	-7.2	#00BFC4
#F8766D	1	1	improved	improved	-7.2	#F8766D
#00BFC4	1	1	initial	initial	-7	#00BFC4
#F8766D	1	1	improved	improved	-7	#F8766D
#00BFC4	1	1	initial	initial	-6.8	#00BFC4
#F8766D	1	1	improved	improved	-6.8	#F8766D
#00BFC4	1	1	initial	initial	-6.6	#00BFC4
#F8766D	1	1	improved	improved	-6.6	#F8766D
#00BFC4	1	1	initial	initial	-6.4	#00BFC4
#F8766D	1	1	improved	improved	-6.4	#F8766D
#00BFC4	1	1	initial	initial	-6.2	#00BFC4
#F8766D	1	1	improved	improved	-6.2	#F8766D
#00BFC4	1	1	initial	initial	-6	#00BFC4
#F8766D	1	1	improved	improved	-6	#F8766D
#00BFC4	1	1	initial	initial	-5.8	#00BFC4
#F8766D	1	1	improved	improved	-5.8	#F8766D
#00BFC4	1	1	initial	initial	-5.6	#00BFC4
#F8766D	1	1	improved	improved	-5.6	#F8766D
#00BFC4	1	1	initial	initial	-5.4	#00BFC4
#F8766D	1	1	improved	improved	-5.4	#F8766D
#00BFC4	1	1	initial	initial	-5.2	#00BFC4
#F8766D	1	1	improved	improved	-5.2	#F8766D
#00BFC4	1	1	initial	initial	-5	#00BFC4
#F8766D	1	1	improved	improved	-5	#F8766D
#00BFC4	1	1	initial	initial	-4.8	#00BFC4
#F8766D	1	1	improved	improved	-4.8	#F8766D
#00BFC4	0.995670995670996	1	initial	initial	-4.6	#00BFC4
#F8766D	0.995670995670996	1	improved	improved	-4.6	#F8766D
#00BFC4	0.995670995670996	1	initial	initial	-4.4	#00BFC4
#F8766D	0.995670995670996	1	improved	improved	-4.4	#F8766D
#00BFC4	0.96969696969697	1	initial	initial	-4.2	#00BFC4
#F8766D	0.96969696969697	1	improved	improved	-4.2	#F8766D
#00BFC4	0.943722943722944	1	initial	initial	-4	#00BFC4
#F8766D	0.943722943722944	1	improved	improved	-4	#F8766D
#00BFC4	0.939393939393939	1	initial	initial	-3.8	#00BFC4
#F8766D	0.939393939393939	1	improved	improved	-3.8	#F8766D
#00BFC4	0.917748917748918	1	initial	initial	-3.6	#00BFC4
#F8766D	0.917748917748918	1	improved	improved	-3.6	#F8766D
#00BFC4	0.891774891774892	1	initial	initial	-3.4	#00BFC4
#F8766D	0.891774891774892	1	improved	improved	-3.4	#F8766D
#00BFC4	0.818181818181818	1	initial	initial	-3.2	#00BFC4
#F8766D	0.835497835497836	1	improved	improved	-3.2	#F8766D
#00BFC4	0.744588744588745	1	initial	initial	-3	#00BFC4
#F8766D	0.761904761904762	1	improved	improved	-3	#F8766D
#00BFC4	0.683982683982684	1	initial	initial	-2.8	#00BFC4
#F8766D	0.683982683982684	1	improved	improved	-2.8	#F8766D
#00BFC4	0.627705627705628	1	initial	initial	-2.6	#00BFC4
#F8766D	0.623376623376623	1	improved	improved	-2.6	#F8766D
#00BFC4	0.567099567099567	0.995670995670996	initial	initial	-2.4	#00BFC4
#F8766D	0.571428571428571	0.995670995670996	improved	improved	-2.4	#F8766D
#00BFC4	0.510822510822511	0.995670995670996	initial	initial	-2.2	#00BFC4
#F8766D	0.502164502164502	0.995670995670996	improved	improved	-2.2	#F8766D
#00BFC4	0.393939393939394	0.995670995670996	initial	initial	-2	#00BFC4
#F8766D	0.411255411255411	0.995670995670996	improved	improved	-2	#F8766D
#00BFC4	0.307359307359307	0.995670995670996	initial	initial	-1.8	#00BFC4
#F8766D	0.307359307359307	0.995670995670996	improved	improved	-1.8	#F8766D
#00BFC4	0.251082251082251	0.995670995670996	initial	initial	-1.6	#00BFC4
#F8766D	0.242424242424242	0.995670995670996	improved	improved	-1.6	#F8766D
#00BFC4	0.225108225108225	0.995670995670996	initial	initial	-1.4	#00BFC4
#F8766D	0.207792207792208	0.995670995670996	improved	improved	-1.4	#F8766D
#00BFC4	0.164502164502165	0.995670995670996	initial	initial	-1.2	#00BFC4
#F8766D	0.164502164502165	0.995670995670996	improved	improved	-1.2	#F8766D
#00BFC4	0.134199134199134	0.995670995670996	initial	initial	-1	#00BFC4
#F8766D	0.12987012987013	0.995670995670996	improved	improved	-1	#F8766D
#00BFC4	0.121212121212121	0.995670995670996	initial	initial	-0.799999999999999	#00BFC4
#F8766D	0.108225108225108	0.995670995670996	improved	improved	-0.799999999999999	#F8766D
#00BFC4	0.103896103896104	1	initial	initial	-0.6	#00BFC4
#F8766D	0.0952380952380952	1	improved	improved	-0.6	#F8766D
#00BFC4	0.0822510822510823	1	initial	initial	-0.399999999999999	#00BFC4
#F8766D	0.0735930735930736	0.995670995670996	improved	improved	-0.399999999999999	#F8766D
#00BFC4	0.0562770562770563	1	initial	initial	-0.199999999999999	#00BFC4
#F8766D	0.0649350649350649	0.995670995670996	improved	improved	-0.199999999999999	#F8766D
#00BFC4	0.038961038961039	1	initial	initial	0	#00BFC4
#F8766D	0.051948051948052	0.995670995670996	improved	improved	0	#F8766D
#00BFC4	0.0346320346320346	0.987012987012987	initial	initial	0.200000000000001	#00BFC4
#F8766D	0.038961038961039	0.991341991341991	improved	improved	0.200000000000001	#F8766D
#00BFC4	0.0303030303030303	0.965367965367965	initial	initial	0.4	#00BFC4
#F8766D	0.0346320346320346	0.974025974025974	improved	improved	0.4	#F8766D
#00BFC4	0.0173160173160173	0.956709956709957	initial	initial	0.600000000000001	#00BFC4
#F8766D	0.012987012987013	0.956709956709957	improved	improved	0.600000000000001	#F8766D
#00BFC4	0.0173160173160173	0.926406926406927	initial	initial	0.800000000000001	#00BFC4
#F8766D	0.012987012987013	0.930735930735931	improved	improved	0.800000000000001	#F8766D
#00BFC4	0.0173160173160173	0.917748917748918	initial	initial	1	#00BFC4
#F8766D	0.012987012987013	0.917748917748918	improved	improved	1	#F8766D
#00BFC4	0.012987012987013	0.883116883116883	initial	initial	1.2	#00BFC4
#F8766D	0.012987012987013	0.878787878787879	improved	improved	1.2	#F8766D
#00BFC4	0.012987012987013	0.83982683982684	initial	initial	1.4	#00BFC4
#F8766D	0.00865800865800866	0.831168831168831	improved	improved	1.4	#F8766D
#00BFC4	0.0173160173160173	0.783549783549784	initial	initial	1.6	#00BFC4
#F8766D	0.00865800865800866	0.796536796536797	improved	improved	1.6	#F8766D
#00BFC4	0.012987012987013	0.701298701298701	initial	initial	1.8	#00BFC4
#F8766D	0.00865800865800866	0.701298701298701	improved	improved	1.8	#F8766D
#00BFC4	0.0303030303030303	0.649350649350649	initial	initial	2	#00BFC4
#F8766D	0.0303030303030303	0.653679653679654	improved	improved	2	#F8766D
#00BFC4	0.0432900432900433	0.601731601731602	initial	initial	2.2	#00BFC4
#F8766D	0.0432900432900433	0.601731601731602	improved	improved	2.2	#F8766D
#00BFC4	0.0692640692640693	0.545454545454545	initial	initial	2.4	#00BFC4
#F8766D	0.0692640692640693	0.545454545454545	improved	improved	2.4	#F8766D
#00BFC4	0.0952380952380952	0.493506493506494	initial	initial	2.6	#00BFC4
#F8766D	0.0952380952380952	0.493506493506494	improved	improved	2.6	#F8766D
#00BFC4	0.0865800865800866	0.398268398268398	initial	initial	2.8	#00BFC4
#F8766D	0.0865800865800866	0.402597402597403	improved	improved	2.8	#F8766D
#00BFC4	0.0952380952380952	0.307359307359307	initial	initial	3	#00BFC4
#F8766D	0.0909090909090909	0.324675324675325	improved	improved	3	#F8766D
#00BFC4	0.0995670995670996	0.294372294372294	initial	initial	3.2	#00BFC4
#F8766D	0.0952380952380952	0.277056277056277	improved	improved	3.2	#F8766D
#00BFC4	0.103896103896104	0.251082251082251	initial	initial	3.4	#00BFC4
#F8766D	0.108225108225108	0.246753246753247	improved	improved	3.4	#F8766D
#00BFC4	0.103896103896104	0.225108225108225	initial	initial	3.6	#00BFC4
