colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	1	1	initial	initial	-10	#00BFC4
#F8766D	1	1	improved	improved	-10	#F8766D
#00BFC4	1	1	initial	initial	-9.8	#00BFC4
#F8766D	1	1	improved	improved	-9.8	#F8766D
#00BFC4	1	1	initial	initial	-9.6	#00BFC4
#F8766D	1	1	improved	improved	-9.6	#F8766D
#00BFC4	1	1	initial	initial	-9.4	#00BFC4
#F8766D	1	1	improved	improved	-9.4	#F8766D
#00BFC4	1	1	initial	initial	-9.2	#00BFC4
#F8766D	1	1	improved	improved	-9.2	#F8766D
#00BFC4	1	1	initial	initial	-9	#00BFC4
#F8766D	1	1	improved	improved	-9	#F8766D
#00BFC4	1	1	initial	initial	-8.8	#00BFC4
#F8766D	1	1	improved	improved	-8.8	#F8766D
#00BFC4	1	1	initial	initial	-8.6	#00BFC4
#F8766D	1	1	improved	improved	-8.6	#F8766D
#00BFC4	1	1	initial	initial	-8.4	#00BFC4
#F8766D	1	1	improved	improved	-8.4	#F8766D
#00BFC4	1	1	initial	initial	-8.2	#00BFC4
#F8766D	1	1	improved	improved	-8.2	#F8766D
#00BFC4	1	1	initial	initial	-8	#00BFC4
#F8766D	1	1	improved	improved	-8	#F8766D
#00BFC4	1	1	initial	initial	-7.8	#00BFC4
#F8766D	1	1	improved	improved	-7.8	#F8766D
#00BFC4	1	1	initial	initial	-7.6	#00BFC4
#F8766D	1	1	improved	improved	-7.6	#F8766D
#00BFC4	1	1	initial	initial	-7.4	#00BFC4
#F8766D	1	1	improved	improved	-7.4	#F8766D
#00BFC4	1	1	initial	initial	-7.2	#00BFC4
#F8766D	1	1	improved	improved	-7.2	#F8766D
#00BFC4	1	1	initial	initial	-7	#00BFC4
#F8766D	1	1	improved	improved	-7	#F8766D
#00BFC4	1	1	initial	initial	-6.8	#00BFC4
#F8766D	1	1	improved	improved	-6.8	#F8766D
#00BFC4	1	1	initial	initial	-6.6	#00BFC4
#F8766D	1	1	improved	improved	-6.6	#F8766D
#00BFC4	1	1	initial	initial	-6.4	#00BFC4
#F8766D	1	1	improved	improved	-6.4	#F8766D
#00BFC4	1	1	initial	initial	-6.2	#00BFC4
#F8766D	1	1	improved	improved	-6.2	#F8766D
#00BFC4	1	1	initial	initial	-6	#00BFC4
#F8766D	1	1	improved	improved	-6	#F8766D
#00BFC4	1	1	initial	initial	-5.8	#00BFC4
#F8766D	1	1	improved	improved	-5.8	#F8766D
#00BFC4	1	1	initial	initial	-5.6	#00BFC4
#F8766D	1	1	improved	improved	-5.6	#F8766D
#00BFC4	1	1	initial	initial	-5.4	#00BFC4
#F8766D	1	1	improved	improved	-5.4	#F8766D
#00BFC4	1	1	initial	initial	-5.2	#00BFC4
#F8766D	1	1	improved	improved	-5.2	#F8766D
#00BFC4	1	1	initial	initial	-5	#00BFC4
#F8766D	1	1	improved	improved	-5	#F8766D
#00BFC4	1	1	initial	initial	-4.8	#00BFC4
#F8766D	1	1	improved	improved	-4.8	#F8766D
#00BFC4	1	1	initial	initial	-4.6	#00BFC4
#F8766D	1	1	improved	improved	-4.6	#F8766D
#00BFC4	1	1	initial	initial	-4.4	#00BFC4
#F8766D	1	1	improved	improved	-4.4	#F8766D
#00BFC4	0.993421052631579	1	initial	initial	-4.2	#00BFC4
#F8766D	1	1	improved	improved	-4.2	#F8766D
#00BFC4	0.993421052631579	1	initial	initial	-4	#00BFC4
#F8766D	1	1	improved	improved	-4	#F8766D
#00BFC4	0.973684210526316	1	initial	initial	-3.8	#00BFC4
#F8766D	1	1	improved	improved	-3.8	#F8766D
#00BFC4	0.947368421052632	0.98876404494382	initial	initial	-3.6	#00BFC4
#F8766D	0.993421052631579	1	improved	improved	-3.6	#F8766D
#00BFC4	0.947368421052632	0.98876404494382	initial	initial	-3.4	#00BFC4
#F8766D	0.993421052631579	1	improved	improved	-3.4	#F8766D
#00BFC4	0.947368421052632	0.98876404494382	initial	initial	-3.2	#00BFC4
#F8766D	0.980263157894737	1	improved	improved	-3.2	#F8766D
#00BFC4	0.907894736842105	0.98876404494382	initial	initial	-3	#00BFC4
#F8766D	0.927631578947368	1	improved	improved	-3	#F8766D
#00BFC4	0.881578947368421	0.98876404494382	initial	initial	-2.8	#00BFC4
#F8766D	0.901315789473684	0.98876404494382	improved	improved	-2.8	#F8766D
#00BFC4	0.855263157894737	0.97752808988764	initial	initial	-2.6	#00BFC4
#F8766D	0.888157894736842	0.98876404494382	improved	improved	-2.6	#F8766D
#00BFC4	0.796052631578947	0.97752808988764	initial	initial	-2.4	#00BFC4
#F8766D	0.802631578947369	0.98876404494382	improved	improved	-2.4	#F8766D
#00BFC4	0.736842105263158	0.97752808988764	initial	initial	-2.2	#00BFC4
#F8766D	0.776315789473684	0.98876404494382	improved	improved	-2.2	#F8766D
#00BFC4	0.717105263157895	0.966292134831461	initial	initial	-2	#00BFC4
#F8766D	0.776315789473684	0.97752808988764	improved	improved	-2	#F8766D
#00BFC4	0.677631578947369	0.966292134831461	initial	initial	-1.8	#00BFC4
#F8766D	0.736842105263158	0.97752808988764	improved	improved	-1.8	#F8766D
#00BFC4	0.625	0.966292134831461	initial	initial	-1.6	#00BFC4
#F8766D	0.618421052631579	0.97752808988764	improved	improved	-1.6	#F8766D
#00BFC4	0.585526315789474	0.966292134831461	initial	initial	-1.4	#00BFC4
#F8766D	0.565789473684211	0.97752808988764	improved	improved	-1.4	#F8766D
#00BFC4	0.493421052631579	0.955056179775281	initial	initial	-1.2	#00BFC4
#F8766D	0.453947368421053	0.966292134831461	improved	improved	-1.2	#F8766D
#00BFC4	0.440789473684211	0.955056179775281	initial	initial	-1	#00BFC4
#F8766D	0.401315789473684	0.966292134831461	improved	improved	-1	#F8766D
#00BFC4	0.375	0.943820224719101	initial	initial	-0.799999999999999	#00BFC4
#F8766D	0.322368421052632	0.955056179775281	improved	improved	-0.799999999999999	#F8766D
#00BFC4	0.276315789473684	0.943820224719101	initial	initial	-0.6	#00BFC4
#F8766D	0.263157894736842	0.932584269662921	improved	improved	-0.6	#F8766D
#00BFC4	0.217105263157895	0.932584269662921	initial	initial	-0.399999999999999	#00BFC4
#F8766D	0.197368421052632	0.876404494382023	improved	improved	-0.399999999999999	#F8766D
#00BFC4	0.144736842105263	0.932584269662921	initial	initial	-0.199999999999999	#00BFC4
#F8766D	0.164473684210526	0.876404494382023	improved	improved	-0.199999999999999	#F8766D
#00BFC4	0.0986842105263158	0.932584269662921	initial	initial	0	#00BFC4
#F8766D	0.0789473684210526	0.797752808988764	improved	improved	0	#F8766D
#00BFC4	0.0855263157894737	0.842696629213483	initial	initial	0.200000000000001	#00BFC4
#F8766D	0.0460526315789474	0.775280898876405	improved	improved	0.200000000000001	#F8766D
#00BFC4	0.0921052631578947	0.741573033707865	initial	initial	0.4	#00BFC4
#F8766D	0.0328947368421053	0.752808988764045	improved	improved	0.4	#F8766D
#00BFC4	0.0789473684210526	0.651685393258427	initial	initial	0.600000000000001	#00BFC4
#F8766D	0.0328947368421053	0.685393258426966	improved	improved	0.600000000000001	#F8766D
#00BFC4	0.0723684210526316	0.617977528089888	initial	initial	0.800000000000001	#00BFC4
#F8766D	0.0328947368421053	0.662921348314607	improved	improved	0.800000000000001	#F8766D
#00BFC4	0.0789473684210526	0.550561797752809	initial	initial	1	#00BFC4
#F8766D	0.0328947368421053	0.629213483146067	improved	improved	1	#F8766D
#00BFC4	0.0592105263157895	0.528089887640449	initial	initial	1.2	#00BFC4
#F8766D	0.0460526315789474	0.573033707865169	improved	improved	1.2	#F8766D
#00BFC4	0.0592105263157895	0.528089887640449	initial	initial	1.4	#00BFC4
#F8766D	0.0526315789473684	0.539325842696629	improved	improved	1.4	#F8766D
#00BFC4	0.0592105263157895	0.49438202247191	initial	initial	1.6	#00BFC4
#F8766D	0.0592105263157895	0.51685393258427	improved	improved	1.6	#F8766D
#00BFC4	0.125	0.404494382022472	initial	initial	1.8	#00BFC4
#F8766D	0.144736842105263	0.370786516853933	improved	improved	1.8	#F8766D
#00BFC4	0.125	0.337078651685393	initial	initial	2	#00BFC4
#F8766D	0.151315789473684	0.359550561797753	improved	improved	2	#F8766D
#00BFC4	0.118421052631579	0.258426966292135	initial	initial	2.2	#00BFC4
#F8766D	0.157894736842105	0.280898876404494	improved	improved	2.2	#F8766D
#00BFC4	0.118421052631579	0.247191011235955	initial	initial	2.4	#00BFC4
#F8766D	0.138157894736842	0.247191011235955	improved	improved	2.4	#F8766D
#00BFC4	0.118421052631579	0.247191011235955	initial	initial	2.6	#00BFC4
#F8766D	0.125	0.224719101123596	improved	improved	2.6	#F8766D
#00BFC4	0.125	0.235955056179775	initial	initial	2.8	#00BFC4
#F8766D	0.125	0.224719101123596	improved	improved	2.8	#F8766D
#00BFC4	0.0986842105263158	0.224719101123596	initial	initial	3	#00BFC4
#F8766D	0.0986842105263158	0.213483146067416	improved	improved	3	#F8766D
#00BFC4	0.0592105263157895	0.168539325842697	initial	initial	3.2	#00BFC4
#F8766D	0.0657894736842105	0.146067415730337	improved	improved	3.2	#F8766D
#00BFC4	0.0526315789473684	0.146067415730337	initial	initial	3.4	#00BFC4
#F8766D	0.0460526315789474	0.112359550561798	improved	improved	3.4	#F8766D
#00BFC4	0.0394736842105263	0.112359550561798	initial	initial	3.6	#00BFC4
