colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	0.990740740740741	0.989417989417989	initial	initial	-10	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-10	#F8766D
#00BFC4	0.990740740740741	0.989417989417989	initial	initial	-9.8	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-9.8	#F8766D
#00BFC4	0.990740740740741	0.989417989417989	initial	initial	-9.6	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-9.6	#F8766D
#00BFC4	0.990740740740741	0.989417989417989	initial	initial	-9.4	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-9.4	#F8766D
#00BFC4	0.990740740740741	0.989417989417989	initial	initial	-9.2	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-9.2	#F8766D
#00BFC4	0.990740740740741	0.989417989417989	initial	initial	-9	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-9	#F8766D
#00BFC4	0.990740740740741	0.989417989417989	initial	initial	-8.8	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-8.8	#F8766D
#00BFC4	0.990740740740741	0.989417989417989	initial	initial	-8.6	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-8.6	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-8.4	#00BFC4
#F8766D	0.990740740740741	0.989417989417989	improved	improved	-8.4	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-8.2	#00BFC4
#F8766D	0.987654320987654	0.989417989417989	improved	improved	-8.2	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-8	#00BFC4
#F8766D	0.987654320987654	0.989417989417989	improved	improved	-8	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-7.8	#00BFC4
#F8766D	0.987654320987654	0.989417989417989	improved	improved	-7.8	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-7.6	#00BFC4
#F8766D	0.987654320987654	0.989417989417989	improved	improved	-7.6	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-7.4	#00BFC4
#F8766D	0.987654320987654	0.989417989417989	improved	improved	-7.4	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-7.2	#00BFC4
#F8766D	0.987654320987654	0.989417989417989	improved	improved	-7.2	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-7	#00BFC4
#F8766D	0.984567901234568	0.989417989417989	improved	improved	-7	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-6.8	#00BFC4
#F8766D	0.981481481481481	0.989417989417989	improved	improved	-6.8	#F8766D
#00BFC4	0.984567901234568	0.989417989417989	initial	initial	-6.6	#00BFC4
#F8766D	0.981481481481481	0.989417989417989	improved	improved	-6.6	#F8766D
#00BFC4	0.981481481481481	0.989417989417989	initial	initial	-6.4	#00BFC4
#F8766D	0.978395061728395	0.989417989417989	improved	improved	-6.4	#F8766D
#00BFC4	0.978395061728395	0.989417989417989	initial	initial	-6.2	#00BFC4
#F8766D	0.978395061728395	0.989417989417989	improved	improved	-6.2	#F8766D
#00BFC4	0.978395061728395	0.989417989417989	initial	initial	-6	#00BFC4
#F8766D	0.978395061728395	0.989417989417989	improved	improved	-6	#F8766D
#00BFC4	0.962962962962963	0.989417989417989	initial	initial	-5.8	#00BFC4
#F8766D	0.969135802469136	0.989417989417989	improved	improved	-5.8	#F8766D
#00BFC4	0.95679012345679	0.989417989417989	initial	initial	-5.6	#00BFC4
#F8766D	0.962962962962963	0.989417989417989	improved	improved	-5.6	#F8766D
#00BFC4	0.950617283950617	0.989417989417989	initial	initial	-5.4	#00BFC4
#F8766D	0.95679012345679	0.989417989417989	improved	improved	-5.4	#F8766D
#00BFC4	0.941358024691358	0.989417989417989	initial	initial	-5.2	#00BFC4
#F8766D	0.950617283950617	0.989417989417989	improved	improved	-5.2	#F8766D
#00BFC4	0.925925925925926	0.989417989417989	initial	initial	-5	#00BFC4
