group	x	y
2	1	1
2	0.980769230769231	1
2	0.961538461538461	1
2	0.942307692307692	1
2	0.923076923076923	1
2	0.903846153846154	1
2	0.884615384615385	1
2	0.865384615384615	1
2	0.846153846153846	1
2	0.826923076923077	1
2	0.807692307692308	1
2	0.788461538461538	1
2	0.769230769230769	1
2	0.75	1
2	0.730769230769231	1
2	0.711538461538462	1
2	0.692307692307692	1
2	0.692307692307692	0.923076923076923
2	0.673076923076923	0.923076923076923
2	0.653846153846154	0.923076923076923
2	0.634615384615385	0.923076923076923
2	0.615384615384615	0.923076923076923
2	0.596153846153846	1
2	0.576923076923077	1
2	0.576923076923077	0.923076923076923
2	0.576923076923077	0.846153846153846
2	0.576923076923077	0.769230769230769
2	0.576923076923077	0.692307692307692
2	0.576923076923077	0.615384615384615
2	0.576923076923077	0.538461538461538
2	0.576923076923077	0.461538461538462
2	0.576923076923077	0.384615384615385
2	0.576923076923077	0.307692307692308
2	0.576923076923077	0.230769230769231
2	0.576923076923077	0.153846153846154
2	0.557692307692308	0.0769230769230769
2	0.557692307692308	0
2	0.576923076923077	0
2	0.557692307692308	0
2	0.538461538461538	0
2	0.519230769230769	0
2	0.5	0
2	0.480769230769231	0
2	0.461538461538462	0
2	0.480769230769231	0
2	0.442307692307692	0
2	0.403846153846154	0
2	0.384615384615385	0
2	0.346153846153846	0
2	0.307692307692308	0
2	0.269230769230769	0
2	0.230769230769231	0
2	0.192307692307692	0
2	0.153846153846154	0
2	0.115384615384615	0
2	0.0769230769230769	0
2	0.0384615384615385	0
2	0	0
1	1	1
1	0.980769230769231	1
1	0.961538461538461	1
1	0.942307692307692	1
1	0.923076923076923	1
1	0.903846153846154	1
1	0.884615384615385	1
1	0.865384615384615	1
1	0.865384615384615	0.923076923076923
1	0.846153846153846	0.923076923076923
1	0.826923076923077	0.923076923076923
1	0.807692307692308	0.923076923076923
1	0.788461538461538	0.923076923076923
1	0.769230769230769	0.923076923076923
1	0.75	0.923076923076923
1	0.730769230769231	0.923076923076923
1	0.711538461538462	0.923076923076923
1	0.692307692307692	0.923076923076923
1	0.673076923076923	0.923076923076923
1	0.653846153846154	0.923076923076923
1	0.653846153846154	0.846153846153846
1	0.634615384615385	0.846153846153846
1	0.634615384615385	0.769230769230769
1	0.634615384615385	0.692307692307692
1	0.615384615384615	0.692307692307692
1	0.596153846153846	0.692307692307692
1	0.576923076923077	0.692307692307692
1	0.557692307692308	0.769230769230769
1	0.576923076923077	0.769230769230769
1	0.557692307692308	0.769230769230769
1	0.519230769230769	0.769230769230769
1	0.480769230769231	0.769230769230769
1	0.442307692307692	0.769230769230769
1	0.403846153846154	0.769230769230769
1	0.365384615384615	0.769230769230769
1	0.326923076923077	0.769230769230769
1	0.288461538461538	0.769230769230769
1	0.25	0.769230769230769
1	0.211538461538462	0.769230769230769
1	0.173076923076923	0.769230769230769
1	0.134615384615385	0.769230769230769
1	0.0961538461538462	0.769230769230769
1	0.0769230769230769	0.769230769230769
1	0.0576923076923077	0.692307692307692
1	0.0576923076923077	0.615384615384615
1	0.0576923076923077	0.538461538461538
1	0.0576923076923077	0.461538461538462
1	0.0576923076923077	0.384615384615385
1	0.0576923076923077	0.307692307692308
1	0.0576923076923077	0.230769230769231
1	0.0576923076923077	0.153846153846154
1	0.0576923076923077	0.0769230769230769
1	0.0576923076923077	0
1	0.0769230769230769	0
1	0.0576923076923077	0
1	0.0384615384615385	0
1	0.0192307692307692	0
1	0	0
