colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	1	1	initial	initial	-10	#00BFC4
#F8766D	1	1	improved	improved	-10	#F8766D
#00BFC4	1	1	initial	initial	-9.8	#00BFC4
#F8766D	1	1	improved	improved	-9.8	#F8766D
#00BFC4	1	1	initial	initial	-9.6	#00BFC4
#F8766D	1	1	improved	improved	-9.6	#F8766D
#00BFC4	1	1	initial	initial	-9.4	#00BFC4
#F8766D	1	1	improved	improved	-9.4	#F8766D
#00BFC4	1	1	initial	initial	-9.2	#00BFC4
#F8766D	1	1	improved	improved	-9.2	#F8766D
#00BFC4	1	1	initial	initial	-9	#00BFC4
#F8766D	1	1	improved	improved	-9	#F8766D
#00BFC4	1	1	initial	initial	-8.8	#00BFC4
#F8766D	1	1	improved	improved	-8.8	#F8766D
#00BFC4	1	1	initial	initial	-8.6	#00BFC4
#F8766D	1	1	improved	improved	-8.6	#F8766D
#00BFC4	1	1	initial	initial	-8.4	#00BFC4
#F8766D	1	1	improved	improved	-8.4	#F8766D
#00BFC4	1	1	initial	initial	-8.2	#00BFC4
#F8766D	1	1	improved	improved	-8.2	#F8766D
#00BFC4	1	1	initial	initial	-8	#00BFC4
#F8766D	1	1	improved	improved	-8	#F8766D
#00BFC4	1	1	initial	initial	-7.8	#00BFC4
#F8766D	1	1	improved	improved	-7.8	#F8766D
#00BFC4	1	1	initial	initial	-7.6	#00BFC4
#F8766D	1	1	improved	improved	-7.6	#F8766D
#00BFC4	1	1	initial	initial	-7.4	#00BFC4
#F8766D	1	1	improved	improved	-7.4	#F8766D
#00BFC4	1	1	initial	initial	-7.2	#00BFC4
#F8766D	1	1	improved	improved	-7.2	#F8766D
#00BFC4	1	1	initial	initial	-7	#00BFC4
#F8766D	1	1	improved	improved	-7	#F8766D
#00BFC4	1	1	initial	initial	-6.8	#00BFC4
#F8766D	1	1	improved	improved	-6.8	#F8766D
#00BFC4	1	1	initial	initial	-6.6	#00BFC4
#F8766D	1	1	improved	improved	-6.6	#F8766D
#00BFC4	1	1	initial	initial	-6.4	#00BFC4
#F8766D	1	1	improved	improved	-6.4	#F8766D
#00BFC4	1	1	initial	initial	-6.2	#00BFC4
#F8766D	1	1	improved	improved	-6.2	#F8766D
#00BFC4	1	1	initial	initial	-6	#00BFC4
#F8766D	1	1	improved	improved	-6	#F8766D
#00BFC4	1	1	initial	initial	-5.8	#00BFC4
#F8766D	1	1	improved	improved	-5.8	#F8766D
#00BFC4	0.986595174262735	1	initial	initial	-5.6	#00BFC4
#F8766D	0.997319034852547	1	improved	improved	-5.6	#F8766D
#00BFC4	0.986595174262735	1	initial	initial	-5.4	#00BFC4
#F8766D	0.997319034852547	1	improved	improved	-5.4	#F8766D
#00BFC4	0.983914209115282	1	initial	initial	-5.2	#00BFC4
#F8766D	0.994638069705094	1	improved	improved	-5.2	#F8766D
#00BFC4	0.981233243967828	1	initial	initial	-5	#00BFC4
#F8766D	0.981233243967828	1	improved	improved	-5	#F8766D
#00BFC4	0.959785522788204	1	initial	initial	-4.8	#00BFC4
#F8766D	0.96514745308311	1	improved	improved	-4.8	#F8766D
#00BFC4	0.946380697050938	1	initial	initial	-4.6	#00BFC4
#F8766D	0.932975871313673	1	improved	improved	-4.6	#F8766D
#00BFC4	0.916890080428954	1	initial	initial	-4.4	#00BFC4
#F8766D	0.903485254691689	1	improved	improved	-4.4	#F8766D
#00BFC4	0.836461126005362	1	initial	initial	-4.2	#00BFC4
#F8766D	0.849865951742627	1	improved	improved	-4.2	#F8766D
#00BFC4	0.761394101876676	1	initial	initial	-4	#00BFC4
#F8766D	0.753351206434316	1	improved	improved	-4	#F8766D
#00BFC4	0.721179624664879	1	initial	initial	-3.8	#00BFC4
#F8766D	0.715817694369973	1	improved	improved	-3.8	#F8766D
#00BFC4	0.699731903485255	1	initial	initial	-3.6	#00BFC4
#F8766D	0.689008042895442	1	improved	improved	-3.6	#F8766D
#00BFC4	0.640750670241287	1	initial	initial	-3.4	#00BFC4
#F8766D	0.648793565683646	1	improved	improved	-3.4	#F8766D
#00BFC4	0.546916890080429	1	initial	initial	-3.2	#00BFC4
#F8766D	0.554959785522788	1	improved	improved	-3.2	#F8766D
#00BFC4	0.498659517426273	1	initial	initial	-3	#00BFC4
#F8766D	0.50402144772118	1	improved	improved	-3	#F8766D
#00BFC4	0.439678284182306	1	initial	initial	-2.8	#00BFC4
#F8766D	0.428954423592493	1	improved	improved	-2.8	#F8766D
#00BFC4	0.345844504021448	1	initial	initial	-2.6	#00BFC4
#F8766D	0.332439678284182	1	improved	improved	-2.6	#F8766D
#00BFC4	0.276139410187668	0.995575221238938	initial	initial	-2.4	#00BFC4
#F8766D	0.270777479892761	0.995575221238938	improved	improved	-2.4	#F8766D
#00BFC4	0.193029490616622	0.995575221238938	initial	initial	-2.2	#00BFC4
#F8766D	0.190348525469169	0.995575221238938	improved	improved	-2.2	#F8766D
#00BFC4	0.13941018766756	0.995575221238938	initial	initial	-2	#00BFC4
#F8766D	0.136729222520107	0.995575221238938	improved	improved	-2	#F8766D
#00BFC4	0.134048257372654	1	initial	initial	-1.8	#00BFC4
#F8766D	0.123324396782842	1	improved	improved	-1.8	#F8766D
#00BFC4	0.117962466487936	1	initial	initial	-1.6	#00BFC4
#F8766D	0.107238605898123	1	improved	improved	-1.6	#F8766D
#00BFC4	0.0991957104557641	1	initial	initial	-1.4	#00BFC4
#F8766D	0.0938337801608579	1	improved	improved	-1.4	#F8766D
#00BFC4	0.0616621983914209	1	initial	initial	-1.2	#00BFC4
#F8766D	0.0884718498659517	1	improved	improved	-1.2	#F8766D
#00BFC4	0.0509383378016086	1	initial	initial	-1	#00BFC4
#F8766D	0.0589812332439678	1	improved	improved	-1	#F8766D
#00BFC4	0.0482573726541555	1	initial	initial	-0.799999999999999	#00BFC4
#F8766D	0.0509383378016086	1	improved	improved	-0.799999999999999	#F8766D
#00BFC4	0.0455764075067024	1	initial	initial	-0.6	#00BFC4
#F8766D	0.0509383378016086	1	improved	improved	-0.6	#F8766D
#00BFC4	0.0455764075067024	1	initial	initial	-0.399999999999999	#00BFC4
#F8766D	0.0455764075067024	1	improved	improved	-0.399999999999999	#F8766D
#00BFC4	0.0455764075067024	1	initial	initial	-0.199999999999999	#00BFC4
#F8766D	0.0455764075067024	1	improved	improved	-0.199999999999999	#F8766D
#00BFC4	0.0455764075067024	1	initial	initial	0	#00BFC4
#F8766D	0.0482573726541555	1	improved	improved	0	#F8766D
#00BFC4	0.0455764075067024	1	initial	initial	0.200000000000001	#00BFC4
#F8766D	0.0482573726541555	1	improved	improved	0.200000000000001	#F8766D
#00BFC4	0.0455764075067024	1	initial	initial	0.4	#00BFC4
#F8766D	0.0536193029490617	0.991150442477876	improved	improved	0.4	#F8766D
#00BFC4	0.0455764075067024	1	initial	initial	0.600000000000001	#00BFC4
#F8766D	0.0536193029490617	0.991150442477876	improved	improved	0.600000000000001	#F8766D
#00BFC4	0.0482573726541555	1	initial	initial	0.800000000000001	#00BFC4
#F8766D	0.0536193029490617	0.991150442477876	improved	improved	0.800000000000001	#F8766D
#00BFC4	0.0536193029490617	0.991150442477876	initial	initial	1	#00BFC4
#F8766D	0.0589812332439678	0.982300884955752	improved	improved	1	#F8766D
#00BFC4	0.0616621983914209	0.946902654867257	initial	initial	1.2	#00BFC4
#F8766D	0.064343163538874	0.973451327433628	improved	improved	1.2	#F8766D
#00BFC4	0.064343163538874	0.867256637168142	initial	initial	1.4	#00BFC4
#F8766D	0.0831099195710456	0.942477876106195	improved	improved	1.4	#F8766D
#00BFC4	0.0616621983914209	0.778761061946903	initial	initial	1.6	#00BFC4
#F8766D	0.0589812332439678	0.800884955752212	improved	improved	1.6	#F8766D
#00BFC4	0.0536193029490617	0.685840707964602	initial	initial	1.8	#00BFC4
#F8766D	0.0402144772117962	0.654867256637168	improved	improved	1.8	#F8766D
#00BFC4	0.0536193029490617	0.610619469026549	initial	initial	2	#00BFC4
#F8766D	0.0375335120643432	0.579646017699115	improved	improved	2	#F8766D
#00BFC4	0.115281501340483	0.473451327433628	initial	initial	2.2	#00BFC4
#F8766D	0.096514745308311	0.460176991150443	improved	improved	2.2	#F8766D
#00BFC4	0.14745308310992	0.300884955752212	initial	initial	2.4	#00BFC4
#F8766D	0.134048257372654	0.29646017699115	improved	improved	2.4	#F8766D
#00BFC4	0.155495978552279	0.199115044247788	initial	initial	2.6	#00BFC4
#F8766D	0.144772117962467	0.190265486725664	improved	improved	2.6	#F8766D
#00BFC4	0.152815013404826	0.13716814159292	initial	initial	2.8	#00BFC4
#F8766D	0.150134048257373	0.132743362831858	improved	improved	2.8	#F8766D
#00BFC4	0.152815013404826	0.106194690265487	initial	initial	3	#00BFC4
#F8766D	0.150134048257373	0.101769911504425	improved	improved	3	#F8766D
#00BFC4	0.128686327077748	0.084070796460177	initial	initial	3.2	#00BFC4
#F8766D	0.126005361930295	0.079646017699115	improved	improved	3.2	#F8766D
#00BFC4	0.101876675603217	0.0619469026548673	initial	initial	3.4	#00BFC4
#F8766D	0.0991957104557641	0.0575221238938053	improved	improved	3.4	#F8766D
#00BFC4	0.0831099195710456	0.0442477876106195	initial	initial	3.6	#00BFC4
#F8766D	0.0804289544235925	0.0398230088495575	improved	improved	3.6	#F8766D
