colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	1	1	initial	initial	-10	#00BFC4
#F8766D	1	1	improved	improved	-10	#F8766D
#00BFC4	1	1	initial	initial	-9.8	#00BFC4
#F8766D	1	1	improved	improved	-9.8	#F8766D
#00BFC4	1	1	initial	initial	-9.6	#00BFC4
#F8766D	1	1	improved	improved	-9.6	#F8766D
#00BFC4	1	1	initial	initial	-9.4	#00BFC4
#F8766D	1	1	improved	improved	-9.4	#F8766D
#00BFC4	1	1	initial	initial	-9.2	#00BFC4
#F8766D	1	1	improved	improved	-9.2	#F8766D
#00BFC4	1	1	initial	initial	-9	#00BFC4
#F8766D	1	1	improved	improved	-9	#F8766D
#00BFC4	1	1	initial	initial	-8.8	#00BFC4
#F8766D	1	1	improved	improved	-8.8	#F8766D
#00BFC4	1	1	initial	initial	-8.6	#00BFC4
#F8766D	1	1	improved	improved	-8.6	#F8766D
#00BFC4	1	1	initial	initial	-8.4	#00BFC4
#F8766D	1	1	improved	improved	-8.4	#F8766D
#00BFC4	1	1	initial	initial	-8.2	#00BFC4
#F8766D	1	1	improved	improved	-8.2	#F8766D
#00BFC4	1	1	initial	initial	-8	#00BFC4
#F8766D	1	1	improved	improved	-8	#F8766D
#00BFC4	1	1	initial	initial	-7.8	#00BFC4
#F8766D	1	1	improved	improved	-7.8	#F8766D
#00BFC4	1	1	initial	initial	-7.6	#00BFC4
#F8766D	1	1	improved	improved	-7.6	#F8766D
#00BFC4	1	1	initial	initial	-7.4	#00BFC4
#F8766D	1	1	improved	improved	-7.4	#F8766D
#00BFC4	1	1	initial	initial	-7.2	#00BFC4
#F8766D	1	1	improved	improved	-7.2	#F8766D
#00BFC4	1	1	initial	initial	-7	#00BFC4
#F8766D	1	1	improved	improved	-7	#F8766D
#00BFC4	1	1	initial	initial	-6.8	#00BFC4
#F8766D	1	1	improved	improved	-6.8	#F8766D
#00BFC4	1	1	initial	initial	-6.6	#00BFC4
#F8766D	1	1	improved	improved	-6.6	#F8766D
#00BFC4	1	1	initial	initial	-6.4	#00BFC4
#F8766D	1	1	improved	improved	-6.4	#F8766D
#00BFC4	1	1	initial	initial	-6.2	#00BFC4
#F8766D	1	1	improved	improved	-6.2	#F8766D
#00BFC4	1	1	initial	initial	-6	#00BFC4
#F8766D	1	1	improved	improved	-6	#F8766D
#00BFC4	1	1	initial	initial	-5.8	#00BFC4
#F8766D	1	1	improved	improved	-5.8	#F8766D
#00BFC4	1	1	initial	initial	-5.6	#00BFC4
#F8766D	1	1	improved	improved	-5.6	#F8766D
#00BFC4	1	1	initial	initial	-5.4	#00BFC4
#F8766D	1	1	improved	improved	-5.4	#F8766D
#00BFC4	1	1	initial	initial	-5.2	#00BFC4
#F8766D	1	1	improved	improved	-5.2	#F8766D
#00BFC4	1	1	initial	initial	-5	#00BFC4
#F8766D	1	1	improved	improved	-5	#F8766D
#00BFC4	1	1	initial	initial	-4.8	#00BFC4
#F8766D	1	1	improved	improved	-4.8	#F8766D
#00BFC4	1	1	initial	initial	-4.6	#00BFC4
#F8766D	1	1	improved	improved	-4.6	#F8766D
#00BFC4	1	1	initial	initial	-4.4	#00BFC4
#F8766D	1	1	improved	improved	-4.4	#F8766D
#00BFC4	1	1	initial	initial	-4.2	#00BFC4
#F8766D	1	1	improved	improved	-4.2	#F8766D
#00BFC4	1	1	initial	initial	-4	#00BFC4
#F8766D	1	1	improved	improved	-4	#F8766D
#00BFC4	1	1	initial	initial	-3.8	#00BFC4
#F8766D	1	1	improved	improved	-3.8	#F8766D
#00BFC4	0.978571428571428	1	initial	initial	-3.6	#00BFC4
#F8766D	1	1	improved	improved	-3.6	#F8766D
#00BFC4	0.978571428571428	1	initial	initial	-3.4	#00BFC4
#F8766D	1	1	improved	improved	-3.4	#F8766D
#00BFC4	0.964285714285714	1	initial	initial	-3.2	#00BFC4
#F8766D	1	1	improved	improved	-3.2	#F8766D
#00BFC4	0.942857142857143	1	initial	initial	-3	#00BFC4
#F8766D	1	1	improved	improved	-3	#F8766D
#00BFC4	0.928571428571429	1	initial	initial	-2.8	#00BFC4
#F8766D	0.978571428571428	1	improved	improved	-2.8	#F8766D
#00BFC4	0.857142857142857	1	initial	initial	-2.6	#00BFC4
#F8766D	0.964285714285714	1	improved	improved	-2.6	#F8766D
#00BFC4	0.828571428571429	1	initial	initial	-2.4	#00BFC4
#F8766D	0.9	1	improved	improved	-2.4	#F8766D
#00BFC4	0.814285714285714	1	initial	initial	-2.2	#00BFC4
#F8766D	0.8	1	improved	improved	-2.2	#F8766D
#00BFC4	0.671428571428571	1	initial	initial	-2	#00BFC4
#F8766D	0.707142857142857	1	improved	improved	-2	#F8766D
#00BFC4	0.607142857142857	1	initial	initial	-1.8	#00BFC4
#F8766D	0.65	1	improved	improved	-1.8	#F8766D
#00BFC4	0.585714285714286	1	initial	initial	-1.6	#00BFC4
#F8766D	0.578571428571429	1	improved	improved	-1.6	#F8766D
#00BFC4	0.542857142857143	1	initial	initial	-1.4	#00BFC4
#F8766D	0.492857142857143	1	improved	improved	-1.4	#F8766D
#00BFC4	0.464285714285714	0.9875	initial	initial	-1.2	#00BFC4
#F8766D	0.392857142857143	1	improved	improved	-1.2	#F8766D
#00BFC4	0.4	0.9875	initial	initial	-1	#00BFC4
#F8766D	0.335714285714286	1	improved	improved	-1	#F8766D
#00BFC4	0.342857142857143	0.9875	initial	initial	-0.799999999999999	#00BFC4
#F8766D	0.264285714285714	1	improved	improved	-0.799999999999999	#F8766D
#00BFC4	0.271428571428571	0.9875	initial	initial	-0.6	#00BFC4
#F8766D	0.228571428571429	1	improved	improved	-0.6	#F8766D
#00BFC4	0.221428571428571	0.9875	initial	initial	-0.399999999999999	#00BFC4
#F8766D	0.214285714285714	0.9875	improved	improved	-0.399999999999999	#F8766D
#00BFC4	0.171428571428571	1	initial	initial	-0.199999999999999	#00BFC4
#F8766D	0.192857142857143	0.975	improved	improved	-0.199999999999999	#F8766D
#00BFC4	0.1	1	initial	initial	0	#00BFC4
#F8766D	0.178571428571429	0.975	improved	improved	0	#F8766D
#00BFC4	0.135714285714286	0.8875	initial	initial	0.200000000000001	#00BFC4
#F8766D	0.178571428571429	0.95	improved	improved	0.200000000000001	#F8766D
#00BFC4	0.164285714285714	0.8625	initial	initial	0.4	#00BFC4
#F8766D	0.192857142857143	0.925	improved	improved	0.4	#F8766D
#00BFC4	0.192857142857143	0.775	initial	initial	0.600000000000001	#00BFC4
#F8766D	0.178571428571429	0.925	improved	improved	0.600000000000001	#F8766D
#00BFC4	0.192857142857143	0.725	initial	initial	0.800000000000001	#00BFC4
#F8766D	0.15	0.8875	improved	improved	0.800000000000001	#F8766D
#00BFC4	0.2	0.6125	initial	initial	1	#00BFC4
#F8766D	0.207142857142857	0.4625	improved	improved	1	#F8766D
#00BFC4	0.221428571428571	0.4125	initial	initial	1.2	#00BFC4
#F8766D	0.214285714285714	0.325	improved	improved	1.2	#F8766D
#00BFC4	0.235714285714286	0.3375	initial	initial	1.4	#00BFC4
#F8766D	0.242857142857143	0.3	improved	improved	1.4	#F8766D
#00BFC4	0.242857142857143	0.2875	initial	initial	1.6	#00BFC4
#F8766D	0.242857142857143	0.2875	improved	improved	1.6	#F8766D
#00BFC4	0.242857142857143	0.1375	initial	initial	1.8	#00BFC4
#F8766D	0.257142857142857	0.15	improved	improved	1.8	#F8766D
#00BFC4	0.242857142857143	0.1125	initial	initial	2	#00BFC4
#F8766D	0.242857142857143	0.15	improved	improved	2	#F8766D
#00BFC4	0.228571428571429	0.0625	initial	initial	2.2	#00BFC4
#F8766D	0.235714285714286	0.1	improved	improved	2.2	#F8766D
#00BFC4	0.214285714285714	0.075	initial	initial	2.4	#00BFC4
#F8766D	0.192857142857143	0.075	improved	improved	2.4	#F8766D
#00BFC4	0.2	0.075	initial	initial	2.6	#00BFC4
#F8766D	0.164285714285714	0.05	improved	improved	2.6	#F8766D
#00BFC4	0.135714285714286	0.05	initial	initial	2.8	#00BFC4
#F8766D	0.164285714285714	0.0125	improved	improved	2.8	#F8766D
#00BFC4	0.128571428571429	0.05	initial	initial	3	#00BFC4
#F8766D	0.128571428571429	0.0125	improved	improved	3	#F8766D
#00BFC4	0.107142857142857	0.025	initial	initial	3.2	#00BFC4
#F8766D	0.1	0.0125	improved	improved	3.2	#F8766D
#00BFC4	0.1	0.025	initial	initial	3.4	#00BFC4
#F8766D	0.0714285714285714	0.0125	improved	improved	3.4	#F8766D
#00BFC4	0.0714285714285714	0	initial	initial	3.6	#00BFC4
#F8766D	0.0642857142857143	0	improved	improved	3.6	#F8766D
#00BFC4	0.0714285714285714	0	initial	initial	3.8	#00BFC4
#F8766D	0.0428571428571429	0	improved	improved	3.8	#F8766D
#00BFC4	0.0642857142857143	0	initial	initial	4	#00BFC4
#F8766D	0.0357142857142857	0	improved	improved	4	#F8766D
#00BFC4	0.0642857142857143	0	initial	initial	4.2	#00BFC4
#F8766D	0.0214285714285714	0	improved	improved	4.2	#F8766D
#00BFC4	0.0214285714285714	0	initial	initial	4.4	#00BFC4
#F8766D	0.0214285714285714	0	improved	improved	4.4	#F8766D
#00BFC4	0.0214285714285714	0	initial	initial	4.6	#00BFC4
#F8766D	0.00714285714285714	0	improved	improved	4.6	#F8766D
#00BFC4	0.0214285714285714	0	initial	initial	4.8	#00BFC4
