colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#00BFC4	0	0.0153846153846154	initial 3.6	initial	3.6	#00BFC4
#F8766D	0	0.123076923076923	improved 3.6	improved	3.6	#F8766D
#00BFC4	0	0.0153846153846154	initial 3.8	initial	3.8	#00BFC4
#F8766D	0	0.0615384615384615	improved 3.8	improved	3.8	#F8766D
#00BFC4	0	0	initial 4	initial	4	#00BFC4
#F8766D	0	0.0153846153846154	improved 4	improved	4	#F8766D
#00BFC4	0	0	initial 4.2	initial	4.2	#00BFC4
#F8766D	0	0	improved 4.2	improved	4.2	#F8766D
#00BFC4	0	0	initial 4.4	initial	4.4	#00BFC4
#F8766D	0	0	improved 4.4	improved	4.4	#F8766D
#00BFC4	0	0	initial 4.6	initial	4.6	#00BFC4
#F8766D	0	0	improved 4.6	improved	4.6	#F8766D
#00BFC4	0	0	initial 4.8	initial	4.8	#00BFC4
#F8766D	0	0	improved 4.8	improved	4.8	#F8766D
#00BFC4	0	0	initial 5	initial	5	#00BFC4
#F8766D	0	0	improved 5	improved	5	#F8766D
