group	x	y	PANEL
3	-0.99566468432123	2	1
3	-0.62358148553316	1	1
3	0	0	1
3	0.623581485533161	1	1
3	0.93648039170296	2	1
3	1.19431106899417	4	1
3	1.34603399166048	7	1
3	1.44291963937768	10	1
3	1.51131538749584	11	1
3	1.57177709362833	14	1
3	1.59305507160818	17	1
3	1.61050850067655	21	1
3	1.64336783139815	24	1
3	1.67217337645858	25	1
3	1.71675973983966	26	1
3	1.76132622954193	29	1
3	1.77444348352582	30	1
3	1.88661510681654	32	1
3	2.0078516340588	33	1
3	2.49445057755756	34	1
3	2.96469681266663	37	1
3	3.04668383284039	40	1
3	3.18296008506773	43	1
3	3.2752188639314	46	1
3	3.37999362995897	47	1
3	3.4611243005668	50	1
3	3.51093219423647	51	1
3	3.92801100369918	54	1
3	4.34464200287063	51	1
3	4.41449786527963	48	1
3	4.50238390952299	45	1
3	4.60424007682231	42	1
3	4.66846701061942	39	1
3	20.7195266102907	36	1
1	-11.5675965052519	56	2
1	-3.3428422304088	55	2
1	-3.06642063429352	53	2
1	-2.92343365571505	48	2
1	-2.8414258625377	47	2
1	-2.73280012840945	41	2
1	-2.67656508131646	36	2
1	-2.65194532763882	33	2
1	-2.56449737781069	27	2
1	-2.42690319593411	24	2
1	-2.19879881426041	21	2
1	-2.00063518751899	19	2
1	-1.91513758212577	15	2
1	-1.81026565828735	14	2
1	-1.7623029294829	13	2
1	-1.70583724175791	12	2
1	-1.63820398456519	11	2
1	-1.60286750851814	10	2
1	-1.57177709362833	9	2
1	-1.54377000398797	8	2
1	-1.4753742558698	5	2
1	-1.34603399166048	4	2
1	-1.25349536161243	3	2
1	-0.99566468432123	2	2
1	-0.62358148553316	1	2
1	0	0	2
1	0.623581485533161	0	2
1	0.93648039170296	0	2
1	1.19431106899417	0	2
1	1.34603399166048	1	2
1	1.44291963937768	2	2
1	1.51131538749584	2	2
1	1.57177709362833	3	2
1	1.59305507160818	4	2
1	1.61050850067655	4	2
1	1.64336783139815	5	2
1	1.67217337645858	5	2
1	1.71675973983966	5	2
1	1.76132622954193	6	2
1	1.77444348352582	6	2
1	1.88661510681654	6	2
1	2.0078516340588	6	2
1	2.49445057755756	6	2
1	2.96469681266663	8	2
1	3.04668383284039	10	2
1	3.18296008506773	12	2
1	3.2752188639314	14	2
1	3.37999362995897	14	2
1	3.4611243005668	16	2
1	3.51093219423647	16	2
1	3.92801100369918	18	2
1	4.34464200287063	15	2
1	4.41449786527963	12	2
1	4.50238390952299	9	2
1	4.60424007682231	6	2
1	4.66846701061942	3	2
1	20.7195266102907	0	2
2	-11.5675965052519	0	2
2	-3.3428422304088	0	2
2	-3.06642063429352	0	2
2	-2.92343365571505	0	2
2	-2.8414258625377	0	2
2	-2.73280012840945	0	2
2	-2.67656508131646	0	2
2	-2.65194532763882	0	2
2	-2.56449737781069	0	2
2	-2.42690319593411	0	2
2	-2.19879881426041	0	2
2	-2.00063518751899	0	2
2	-1.91513758212577	0	2
2	-1.81026565828735	0	2
2	-1.7623029294829	0	2
2	-1.70583724175791	0	2
2	-1.63820398456519	0	2
2	-1.60286750851814	0	2
2	-1.57177709362833	0	2
2	-1.54377000398797	0	2
2	-1.4753742558698	0	2
2	-1.34603399166048	0	2
2	-1.25349536161243	0	2
2	-0.99566468432123	0	2
2	-0.62358148553316	0	2
2	0	0	2
2	0.623581485533161	1	2
2	0.93648039170296	2	2
2	1.19431106899417	4	2
2	1.34603399166048	6	2
2	1.44291963937768	8	2
2	1.51131538749584	9	2
2	1.57177709362833	11	2
2	1.59305507160818	13	2
2	1.61050850067655	17	2
2	1.64336783139815	19	2
2	1.67217337645858	20	2
2	1.71675973983966	21	2
2	1.76132622954193	23	2
2	1.77444348352582	24	2
2	1.88661510681654	26	2
2	2.0078516340588	27	2
2	2.49445057755756	28	2
2	2.96469681266663	29	2
2	3.04668383284039	30	2
2	3.18296008506773	31	2
2	3.2752188639314	32	2
2	3.37999362995897	33	2
2	3.4611243005668	34	2
2	3.51093219423647	35	2
2	3.92801100369918	36	2
2	4.34464200287063	36	2
2	4.41449786527963	36	2
2	4.50238390952299	36	2
2	4.60424007682231	36	2
2	4.66846701061942	36	2
2	20.7195266102907	36	2
3	-11.5675965052519	56	2
3	-3.3428422304088	55	2
3	-3.06642063429352	53	2
3	-2.92343365571505	48	2
3	-2.8414258625377	47	2
3	-2.73280012840945	41	2
3	-2.67656508131646	36	2
3	-2.65194532763882	33	2
3	-2.56449737781069	27	2
3	-2.42690319593411	24	2
3	-2.19879881426041	21	2
3	-2.00063518751899	19	2
3	-1.91513758212577	15	2
3	-1.81026565828735	14	2
3	-1.7623029294829	13	2
3	-1.70583724175791	12	2
3	-1.63820398456519	11	2
3	-1.60286750851814	10	2
3	-1.57177709362833	9	2
3	-1.54377000398797	8	2
3	-1.4753742558698	5	2
3	-1.34603399166048	4	2
3	-1.25349536161243	3	2
3	-0.99566468432123	2	2
3	-0.62358148553316	1	2
3	0	0	2
3	0.623581485533161	1	2
3	0.93648039170296	2	2
3	1.19431106899417	4	2
3	1.34603399166048	7	2
3	1.44291963937768	10	2
3	1.51131538749584	11	2
3	1.57177709362833	14	2
3	1.59305507160818	17	2
3	1.61050850067655	21	2
3	1.64336783139815	24	2
3	1.67217337645858	25	2
3	1.71675973983966	26	2
3	1.76132622954193	29	2
3	1.77444348352582	30	2
3	1.88661510681654	32	2
3	2.0078516340588	33	2
3	2.49445057755756	34	2
3	2.96469681266663	37	2
3	3.04668383284039	40	2
3	3.18296008506773	43	2
3	3.2752188639314	46	2
3	3.37999362995897	47	2
3	3.4611243005668	50	2
3	3.51093219423647	51	2
3	3.92801100369918	54	2
3	4.34464200287063	51	2
3	4.41449786527963	48	2
3	4.50238390952299	45	2
3	4.60424007682231	42	2
3	4.66846701061942	39	2
3	20.7195266102907	36	2
