colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	0.990441176470588	1	initial	initial	-10	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-10	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-9.8	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-9.8	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-9.6	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-9.6	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-9.4	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-9.4	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-9.2	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-9.2	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-9	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-9	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-8.8	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-8.8	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-8.6	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-8.6	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-8.4	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-8.4	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-8.2	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-8.2	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-8	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-8	#F8766D
#00BFC4	0.990441176470588	1	initial	initial	-7.8	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-7.8	#F8766D
#00BFC4	0.990196078431373	1	initial	initial	-7.6	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-7.6	#F8766D
#00BFC4	0.990196078431373	1	initial	initial	-7.4	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-7.4	#F8766D
#00BFC4	0.990196078431373	1	initial	initial	-7.2	#00BFC4
#F8766D	0.990441176470588	1	improved	improved	-7.2	#F8766D
#00BFC4	0.990196078431373	1	initial	initial	-7	#00BFC4
